document_id,original_sentence_id,original_text,simplified_text,orig_tokens,simp_tokens,ratio
FEINA,300,"Por ejemplo, un empleador podría aportar entre el 25 y el 50 por ciento por cada dólar (entre 25 y 50 centavos) que aportas al plan.","Por ejemplo, un empleador podría aportar entre el veinticinco y el cincuenta por ciento por cada dólar que usted aporta al plan, es decir, entre veinticinco y el cincuenta centavos.",30,34,1.1333333333333333
FEINA,301,"Uno de los pasos más importantes que puede dar para mantener la salud de sus finanzas, como reiteradamente lo hemos señalado, es controlar sus gastos.",Controlar sus gastos es muy importante para mantener la salud financiera.,28,12,0.42857142857142855
FEINA,302,Proporcionar un mecanismo para la concentración de recursos en fondos comunes y la subdivisión de la propiedad en diversas empresas.,Proporcionar un mecanismo para concentrar recursos en fondos comunes y dividir la propiedad en diversas empresas.,21,17,0.8095238095238095
FEINA,303,"De acuerdo con el indicador del banco, el endeudamiento evalúa solamente gastos financieros, entendiéndose como éstos:","De acuerdo con el indicador del banco, el endeudamiento evalúa solamente gastos financieros, por ejemplo:",19,18,0.9473684210526315
FEINA,304,"El dinero, como medio de adquirir mercancías y servicios ha evolucionado.",El dinero evolucionó como medio de pago.,13,8,0.6153846153846154
FEINA,305,"En el campo económico y financiero, que es lo que en este libro nos ocupa, ésta es una verdad de todos los días, por eso los gobiernos y las empresas, entre estas las financieras, todos los días investigan y diseñan sistemas de protección y así mismo programas, para que sus clientes los utilicen.","En el campo económico y financiero ésta es una verdad de todos los días, por eso los gobiernos y las empresas todos los días investigan y diseñan sistemas de protección y programas para que sus clientes los utilicen.",60,40,0.6666666666666666
FEINA,306,"El crédito, otorgado por almaceneros a vecinos y vecinas del barrio, quedaba registrado en el libro de fiados del negocio y en la libreta de la persona que lo pedía para pagarse al final de la semana o del mes.",El crédito se escribía en el libro de fiados del negocio y en la libreta del deudor. Para pagarlo el fin de semana o del mes.,43,28,0.6511627906976745
FEINA,307,"Con tarjetas de crédito, es más fácil comprar algo que uno realmente no necesita o que de otra manera, no podría comprar.",Con las tarjetas de crédito fácilmente compramos artículos innecesarios.,25,10,0.4
FEINA,308,"Las comunidades se han ido convirtiendo en los últimos años, específicamente en las últimas décadas, en un pilar fundamental de su propia economía, de los países e incluso de la economía internacional.","En las últimas décadas, las comunidades han sido un pilar fundamental de su propia economía, de sus países y de la economía internacional.",36,26,0.7222222222222222
FEINA,309,"Consulta a un asesor de confianza para saber cómo confirmar tu deuda, en particular si pretendes conservar tus bienes en la quiebra prevista en el capítulo 7.","Consulta a un asesor confiable cómo confirmar tu deuda. Principalmente, si quieres conservar tus bienes en la quiebra del capítulo siete.",29,24,0.8275862068965517
FEINA,310,"Algunos nos encontramos involuntariamente dedicados a trabajos menos pagados; algunos descubrimos que la inflación está erosionando seriamente nuestros ingresos, algunos despertamos al descubrimiento de que el sistema simplemente nos ha desechado.",Algunos nos encontramos involuntariamente dedicados a trabajos menos pagados. Algunos descubrimos que la inflación está desgastando seriamente nuestros ingresos. Algunos comprendemos que el sistema simplemente nos ha excluido.,34,31,0.9117647058823529
FEINA,311,"Los ingresos deben canalizarse a la creación de fondos para prevenir contingencias, es decir, estos ingresos deberán ser los mínimos posibles, pero los necesarios para que cumplan su función.",Los ingresos deben canalizarse hacia la creación de fondos para prevenir contingencias. Estos ingresos deberán ser los mínimos posibles pero los necesarios para que cumplan su función.,33,29,0.8787878787878788
FEINA,312,"Analiza los compromisos que quieres alcanzar, personalízalos y añádelos.","Analiza los compromisos deseados, personalízalos y añádelos.",11,9,0.8181818181818182
FEINA,313,"Y en una cuarta hoja, escriba Activos.",Y en una cuarta hoja escriba activos.,9,8,0.8888888888888888
FEINA,314,Mercancía: Cosa u objeto fabricado o producido que se vende para satisfacer una necesidad.,Una mercancía es un objeto que se vende para satisfacer una necesidad.,16,13,0.8125
FEINA,315,"Además, resta los retiros hechos por cajero automático, las transacciones hechas con la tarjeta de débito y los retiros automáticos (para la cuenta de ahorros o para pagar las facturas mensuales).","Además, resta los retiros hechos por cajero automático, las transacciones de la tarjeta de débito y los retiros automáticos.",36,22,0.6111111111111112
FEINA,316,"Aunque el ingreso o renta real es el valor de los bienes y servicios producidos, con frecuencia se considera que los ingresos son medidos en dinero.","Aunque el ingreso real es el valor total de los bienes y los servicios producidos, con frecuencia, se considera que los ingresos son medidos en dinero.",28,29,1.0357142857142858
FEINA,317,"Si no se siente cómodo con la política, es importante considerar alternativas.","Si no le parece bien la política, considere alternativas.",14,11,0.7857142857142857
FEINA,318,"Al analizar tu deuda, recuerda tener en cuenta el monto que pediste prestado junto con los intereses correspondientes.","Al analizar tu deuda, recuerda el monto de tus préstamos junto con los intereses.",20,16,0.8
FEINA,319,"Muchas personas, comúnmente, y esto también adviene de la educación recibida, se derrumban o retroceden cuando habiéndose impuesto una meta encuentran el primer obstáculo.",Muchas personas retroceden cuando encuentran el primer obstáculo.,28,9,0.32142857142857145
FEINA,320,"Sería dispendioso ocuparnos aquí de la planificación en función de todos los otros yoes, por eso nos referiremos sólo al que hemos llamado, ojalá acertadamente, yo financiero.","Sería innecesario ocuparnos aquí de la planificación en función de todos los otros yoes, por eso nos referiremos sólo al yo financiero.",31,24,0.7741935483870968
FEINA,321,La sola existencia del mercado indica la participación de varias empresas compitiendo.,La existencia del mercado indica la competición entre varias empresas.,13,11,0.8461538461538461
FEINA,322,"Nada en la vida de las personas ni en el universo ocurre al azar, al menos eso afirman los científicos, sin una causa explicativa y muchas veces esa causa o razón que hace que algo acontezca, o le pase a una persona es el entusiasmo.",En la vida nada ocurre sin una causa. Esa causa puede ser el entusiasmo.,49,16,0.32653061224489793
FEINA,323,"La reducción de estas dos últimas puede colaborar al mencionado incremento del efectivo, ya sea por procesos de cobranzas o incrementos en ventas.",La reducción de estas dos últimas puede colaborar al aumento del efectivo. Por proceso de cobranzas o incrementos en ventas.,25,22,0.88
FEINA,324,"Además, las acciones pueden verse afectadas por factores externos, por ejemplo, hechos políticos y del mercado que no tengan nada que ver con los resultados de la compañía.",Factores externos como hechos políticos y de mercado pueden afectar las acciones.,32,13,0.40625
FEINA,325,Letra «ele» mayúscula cruzada por una línea horizontal.,Letra ele mayúscula cruzada por una línea horizontal.,11,9,0.8181818181818182
FEINA,326,"Los que ahorran piden que se les pague un precio por postergar su consumo, y los que demandan el dinero ahorrado (piden un crédito) para hacer una inversión están dispuestos a pagar un precio por ese dinero con tal de no perder la oportunidad de invertir y sacar un mayor resultado.",Quienes ahorran piden que se les pague por retrasar su consumo y los que demandan dinero ahorrado piden un crédito para invertir.,55,23,0.41818181818181815
FEINA,327,"Se puede invertir para iniciar una empresa o un negocio y, sumado el espíritu emprendedor, se pueden obtener resultados satisfactorios; pero también hay riesgos que deben tenerse presentes, para tomar las medidas necesarias.",Se puede invertir para iniciar una empresa o un negocio y obtener resultados satisfactorios. Pero también hay riesgos que deben tenerse presentes para tomar las medidas necesarias.,38,29,0.7631578947368421
FEINA,328,"Lo que no esté claro, es indispensable preguntarlo sin ningún temor ni reserva, al fin la persona es el cliente que está comprando un servicio, que debe ser transparente en todos sus aspectos, para evitar complicaciones posteriores.","Es indispensable preguntar lo que no esté claro. El cliente está comprando un servicio que debe ser transparente en todo aspecto, para evitar complicaciones posteriores.",42,28,0.6666666666666666
FEINA,329,Fraccionamiento refiere a que pueda ser dividido en céntimos para hacer pagos exactos.,Fraccionamiento. Se puede dividir en céntimos para pagos exactos.,14,11,0.7857142857142857
FEINA,330,"Los mayores intereses, así como las mayores tasas, son las de las deudas morosas y las de pago en cuotas vencidas de tarjetas de crédito bancarias o del retail.",Los mayores intereses y las mayores tasas son las de las deudas morosas y las de pago en cuotas vencidas de tarjetas de crédito bancarias o del retail.,32,29,0.90625
FEINA,331,"Para poder cumplir con los nuevos pedidos, la empresa necesita construir nuevos hornos, comprar más materiales y contratar más personas para su manejo y el de las nuevas máquinas que también se tuvo que adquirir.","La empresa necesita construir nuevos hornos, comprar más materiales y contratar más personal para el manejo de los materiales y las nuevas máquinas compradas. Esto para cumplir con los nuevos pedidos.",38,34,0.8947368421052632
FEINA,332,Tal vez la persona quiera comprar algo antes de que tenga el dinero para pagarlo.,La persona quizá quiera comprar algo antes de tener el dinero para pagarla.,16,14,0.875
FEINA,333,Un negocio necesita presupuestar las ventas para el 2020 y presenta sus cifras de ventas en miles de dólares:,Un negocio necesita presupuestar las ventas para el dos mil veinte y presenta sus cifras de ventas en miles de dólares:,20,22,1.1
FEINA,334,"Luego, para saber cuál es el 19% de 1.000 hay que multiplicar 1.000 por 19 y dividir por 100.","Para saber cuál es el diecinueve por ciento de mil, multiplicamos mil por diecinueve y lo dividimos por cien.",22,21,0.9545454545454546
FEINA,335,"Es importante, por lo tanto, continuar los estudios sobre el suelo, el agua, la biota y otros parámetros ambientales importantes que podrían dar información básica para hacer un mejor uso de nuestros recursos y, por consiguiente, de nuestros ecosistemas y de esa manera evitar un daño que pueda tener consecuencias irreparables.","Es importante continuar los estudios sobre el suelo, el agua, la biota y otros aspectos ambientales que dan información para un mejor uso de los recursos y ecosistemas. Esto para evitar daños irreparables.",58,37,0.6379310344827587
FEINA,336,Las tasas de interés productivas en Ecuador oscilan entre el 9% y el 12%.,Las tasas de interés productivas en Ecuador oscilan entre el nueve por ciento y el doce por ciento.,17,19,1.1176470588235294
FEINA,337,"Garantía Fiduciaria: Consiste en que el solicitante del crédito presenta una o varias personas fiadoras que deben tener ciertos requisitos, como un monto mínimo de ingreso que pueda responder por el crédito, en caso que no se pague el préstamo por parte de la persona que lo solicite.","En una garantía fiduciaria, el solicitante del crédito presenta personas fiadoras con ciertos requisitos para responder si no paga el préstamo. Un ejemplo de requisito es un monto mínimo de ingreso.",52,34,0.6538461538461539
FEINA,338,"Existen tres formas principales de controlar los riesgos: diversificar, invertir de forma uniforme y hacerlo durante un período de tiempo largo.","Hay tres formas principales de controlar los riesgos: diversificar, invertir similarmente y hacerlo por un período largo.",24,20,0.8333333333333334
FEINA,339,"El tipo de deuda menos beneficioso se denomina deuda de consumo; se trata del dinero que pides prestado (a un banco, tarjeta de crédito u otra fuente) para comprar artículos que no aumentan de valor con el paso del tiempo.",La deuda de consumo es la menos beneficiosa. Es el dinero prestado para comprar artículos que no suben de precio con el tiempo.,45,25,0.5555555555555556
FEINA,340,"Con la llegada de la era tecnológica y la facilidad de acceder a los servicios bancarios desde la comodidad del hogar, también llegó la posibilidad de ser blanco de los expertos en computación que buscan intersecar nuestra información para hacer uso fraudulento de ella.",Con la llegada de la tecnología hay más facilidad para acceder a los servicios bancarios desde el hogar. Pero se puede ser blanco de expertos en computación que intersecan nuestra información para cometer fraudes.,46,36,0.782608695652174
FEINA,341,(Tal vez haya aprendido tan poquito de sus padres acerca del dinero como aprendió acerca del sexo).,Tal vez sus padres le enseñaron muy poco sobre del manejo del dinero.,20,14,0.7
FEINA,342,"La mayoría de las personas probablemente estarían de acuerdo en que un impuesto proporcional del 10 por ciento sobre sus ingresos causaría mucho más daño a la familia de ingresos bajos que a la familia de ingresos más altos, puesto que esta ya está viviendo más cerca del nivel de subsistencia.","La mayoría de las personas probablemente estarían de acuerdo en que un impuesto proporcional del diez por ciento sobre sus ingresos causaría mucho más daño a la familia de ingresos bajos que a la familia de ingresos más altos, puesto que esta ya vive más cerca del nivel de subsistencia.",53,52,0.9811320754716981
FEINA,343,"Mejorar el uso del vehículo, si este se tiene.",Si tiene vehículo mejorar su uso.,11,7,0.6363636363636364
FEINA,344,"Historial de Crédito: Informe que contiene información personal, registro de sus solicitudes recientes de crédito y cualquier registro público tal como bancarrota o gravamen por impuestos, además de otros datos relacionados con el cliente.","El historial de crédito es un informe sobre información personal y registro de solicitudes crediticias recientes. Además, incluye cualquier registro público, como bancarrota o gravamen por impuestos, y otros datos relacionados al cliente.",38,38,1.0
FEINA,345,"Dentro de las grandes propiedades había extensiones reservadas para la explotación directa por el señor, otras que se daban a los cortesanos a cambio del reconocimiento por parte de éstos, de un vasallaje, debiendo declarar al señor fidelidad y lealtad, promesa que debían renovar cada vez que había un cambio de vasallo.","Dentro de las grandes propiedades había extensiones reservadas para la explotación directa por el señor, otras que se daban a los cortesanos a cambio del reconocimiento por parte de éstos. De un vasallaje que debía declarar al señor fidelidad y lealtad y renovarse cada vez que había un cambio de vasallo.",57,54,0.9473684210526315
